## [BeGaze]
## Converted from:	E:\SMI-A\woods002\Participant 1-[8c0e3f91-eaa1-4953-8e86-7161fe265993]\Participant 1-6-recording.idf
## Date:	21.09.2018 09:54:03
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	120
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	6404
## Reversed:	none
## [Run]
## Subject:	Participant 1 (5)
## Description:	Run6
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time;Type;Trial;L Dia X [px];L Dia Y [px];L Pupil Diameter [mm];R Dia X [px];R Dia Y [px];R Pupil Diameter [mm];B POR X [px];B POR Y [px];L POR X [px];L POR Y [px];R POR X [px];R POR Y [px];L EPOS X;L EPOS Y;L EPOS Z;R EPOS X;R EPOS Y;R EPOS Z;L GVEC X;L GVEC Y;L GVEC Z;R GVEC X;R GVEC Y;R GVEC Z;Frame;Aux1
698878670;SMP;1;57.2895;50.0420;6.2833;58.2788;51.1348;6.8412;552.9453;487.8100;552.9453;487.8100;552.9453;487.8100;33.5022;2.4348;-26.2581;-31.5469;4.1212;-27.6399;0.0860;-0.1824;0.9795;0.0243;-0.1785;0.9836;00:00:19:00;
698887213;SMP;1;57.3019;50.0096;6.2973;58.2334;51.2468;6.8447;553.5923;487.8106;553.5923;487.8106;553.5923;487.8106;33.5040;2.4358;-26.2588;-31.5462;4.1220;-27.6394;0.0863;-0.1825;0.9794;0.0228;-0.1784;0.9837;00:00:19:00;
698895209;SMP;1;57.2431;49.8906;6.2821;58.2129;50.9851;6.8347;553.5539;487.7605;553.5539;487.7605;553.5539;487.7605;33.5053;2.4366;-26.2592;-31.5454;4.1229;-27.6390;0.0868;-0.1824;0.9794;0.0224;-0.1784;0.9837;00:00:19:00;
698903540;SMP;1;57.2718;49.8732;6.2955;58.2001;50.9825;6.8333;554.0215;487.7617;554.0215;487.7617;554.0215;487.7617;33.5068;2.4376;-26.2598;-31.5447;4.1238;-27.6387;0.0863;-0.1824;0.9794;0.0221;-0.1785;0.9837;00:00:19:00;
698911789;SMP;1;57.2682;49.8022;6.2877;58.2330;50.7875;6.8408;555.4101;487.5497;555.4101;487.5497;555.4101;487.5497;33.5084;2.4387;-26.2603;-31.5439;4.1250;-27.6383;0.0840;-0.1821;0.9797;0.0220;-0.1784;0.9837;00:00:19:00;
698920120;SMP;1;57.2677;49.8048;6.2943;58.1754;50.9957;6.8380;555.2235;487.7354;555.2235;487.7354;555.2235;487.7354;33.5100;2.4397;-26.2608;-31.5433;4.1261;-27.6380;0.0848;-0.1824;0.9796;0.0215;-0.1784;0.9837;00:00:19:00;
698928326;SMP;1;57.2739;50.0081;6.2938;58.1781;51.2223;6.8344;555.7376;487.9034;555.7376;487.9034;555.7376;487.9034;33.5114;2.4406;-26.2613;-31.5426;4.1276;-27.6378;0.0844;-0.1826;0.9796;0.0210;-0.1786;0.9837;00:00:19:01;
698936683;SMP;1;57.1528;49.8978;6.2680;58.1601;51.0191;6.8277;557.2781;487.6816;557.2781;487.6816;557.2781;487.6816;33.5129;2.4416;-26.2617;-31.5419;4.1288;-27.6376;0.0833;-0.1824;0.9797;0.0195;-0.1784;0.9838;00:00:19:01;
698944914;SMP;1;57.1947;49.8728;6.2850;58.0526;50.9100;6.8141;558.7728;487.7916;558.7728;487.7916;558.7728;487.7916;33.5144;2.4424;-26.2620;-31.5412;4.1300;-27.6374;0.0804;-0.1823;0.9800;0.0198;-0.1788;0.9837;00:00:19:01;
698953167;SMP;1;57.2325;49.9083;6.2880;58.1181;50.9814;6.8309;558.0065;487.8275;558.0065;487.8275;558.0065;487.8275;33.5158;2.4431;-26.2623;-31.5403;4.1317;-27.6372;0.0820;-0.1822;0.9798;0.0195;-0.1789;0.9837;00:00:19:01;
698961437;SMP;1;57.1467;49.7253;6.2713;58.1223;50.8828;6.8235;560.0671;488.1026;560.0671;488.1026;560.0671;488.1026;33.5173;2.4439;-26.2627;-31.5396;4.1330;-27.6371;0.0808;-0.1826;0.9799;0.0172;-0.1789;0.9837;00:00:19:02;
698969764;SMP;1;57.1097;49.8623;6.2754;58.0126;50.9695;6.8110;559.0607;488.1953;559.0607;488.1953;559.0607;488.1953;33.5187;2.4447;-26.2629;-31.5389;4.1342;-27.6369;0.0812;-0.1828;0.9798;0.0185;-0.1789;0.9837;00:00:19:02;
698977979;SMP;1;56.9462;49.9302;6.2392;57.9515;51.0201;6.8040;559.7071;488.1593;559.7071;488.1593;559.7071;488.1593;33.5200;2.4453;-26.2631;-31.5383;4.1352;-27.6368;0.0802;-0.1827;0.9799;0.0184;-0.1789;0.9837;00:00:19:02;
698986282;SMP;1;57.0796;49.8375;6.2636;58.0227;51.0591;6.8111;560.4570;488.4264;560.4570;488.4264;560.4570;488.4264;33.5211;2.4459;-26.2633;-31.5376;4.1363;-27.6366;0.0806;-0.1828;0.9798;0.0167;-0.1794;0.9836;00:00:19:02;
698994533;SMP;1;57.0624;49.7747;6.2705;57.9565;50.9970;6.8031;560.6194;488.5773;560.6194;488.5773;560.6194;488.5773;33.5223;2.4465;-26.2634;-31.5370;4.1373;-27.6365;0.0804;-0.1829;0.9798;0.0166;-0.1795;0.9836;00:00:19:02;
699011116;SMP;1;57.0290;49.7741;6.2489;58.0464;50.9126;6.8154;560.8750;488.5943;560.8750;488.5943;560.8750;488.5943;33.5236;2.4471;-26.2636;-31.5364;4.1383;-27.6363;0.0799;-0.1831;0.9798;0.0167;-0.1794;0.9836;00:00:19:03;
699019573;SMP;1;57.0993;49.6927;6.2660;58.0361;50.8553;6.8129;561.7729;488.8504;561.7729;488.8504;561.7729;488.8504;33.5248;2.4477;-26.2637;-31.5358;4.1391;-27.6361;0.0793;-0.1833;0.9799;0.0156;-0.1796;0.9836;00:00:19:03;
699027649;SMP;1;57.0586;49.6682;6.2630;57.9606;50.8914;6.8048;562.2889;488.9115;562.2889;488.9115;562.2889;488.9115;33.5259;2.4481;-26.2638;-31.5352;4.1399;-27.6360;0.0791;-0.1833;0.9799;0.0150;-0.1797;0.9836;00:00:19:03;
699035937;SMP;1;57.0346;49.6759;6.2507;58.0167;50.7605;6.8121;562.7540;488.9151;562.7540;488.9151;562.7540;488.9151;33.5272;2.4485;-26.2639;-31.5347;4.1406;-27.6358;0.0779;-0.1834;0.9799;0.0154;-0.1796;0.9836;00:00:19:04;
699044232;SMP;1;57.0019;49.6843;6.2488;58.0155;50.9389;6.8102;563.0581;489.1061;563.0581;489.1061;563.0581;489.1061;33.5284;2.4490;-26.2640;-31.5341;4.1414;-27.6357;0.0783;-0.1835;0.9799;0.0145;-0.1798;0.9836;00:00:19:04;
699052478;SMP;1;57.0178;49.6166;6.2391;58.0953;50.7195;6.8199;562.1863;489.0542;562.1863;489.0542;562.1863;489.0542;33.5295;2.4493;-26.2641;-31.5336;4.1420;-27.6356;0.0787;-0.1835;0.9799;0.0156;-0.1797;0.9836;00:00:19:04;
699060780;SMP;1;56.9491;49.6967;6.2286;58.0390;50.7996;6.8123;563.1307;489.3122;563.1307;489.3122;563.1307;489.3122;33.5307;2.4497;-26.2641;-31.5330;4.1426;-27.6354;0.0782;-0.1837;0.9799;0.0145;-0.1800;0.9836;00:00:19:04;
699069075;SMP;1;56.9904;49.6278;6.2400;58.0185;50.6487;6.8109;562.6103;489.2139;562.6103;489.2139;562.6103;489.2139;33.5318;2.4500;-26.2641;-31.5326;4.1431;-27.6353;0.0783;-0.1837;0.9798;0.0152;-0.1798;0.9836;00:00:19:04;
699077370;SMP;1;56.9969;49.5814;6.2323;58.0950;50.7257;6.8181;562.6315;489.4335;562.6315;489.4335;562.6315;489.4335;33.5330;2.4502;-26.2640;-31.5322;4.1437;-27.6351;0.0779;-0.1838;0.9799;0.0156;-0.1801;0.9835;00:00:19:04;
699085625;SMP;1;56.9693;49.5652;6.2428;57.9325;50.8977;6.7988;563.0044;489.9151;563.0044;489.9151;563.0044;489.9151;33.5341;2.4504;-26.2640;-31.5317;4.1442;-27.6350;0.0783;-0.1843;0.9797;0.0146;-0.1805;0.9835;00:00:19:05;
699093885;SMP;1;57.0968;49.6153;6.2592;58.0415;50.8402;6.8127;563.7313;489.9437;563.7313;489.9437;563.7313;489.9437;33.5353;2.4506;-26.2638;-31.5312;4.1448;-27.6348;0.0781;-0.1843;0.9798;0.0135;-0.1805;0.9835;00:00:19:05;
699102216;SMP;1;56.9492;49.5819;6.2341;57.9836;50.6912;6.8063;562.6506;489.8206;562.6506;489.8206;562.6506;489.8206;33.5363;2.4508;-26.2637;-31.5308;4.1452;-27.6346;0.0786;-0.1843;0.9797;0.0149;-0.1803;0.9835;00:00:19:05;
699110433;SMP;1;56.9942;49.5903;6.2432;57.9633;50.8441;6.8111;563.3963;490.2199;563.3963;490.2199;563.3963;490.2199;33.5376;2.4509;-26.2635;-31.5303;4.1458;-27.6345;0.0781;-0.1845;0.9797;0.0141;-0.1808;0.9834;00:00:19:05;
699118742;SMP;1;56.9534;49.4770;6.2265;58.0115;50.5515;6.8083;547.5934;491.5738;547.5934;491.5738;547.5934;491.5738;33.5386;2.4508;-26.2634;-31.5298;4.1462;-27.6344;0.0927;-0.1865;0.9781;0.0268;-0.1806;0.9832;00:00:19:05;
699127020;SMP;1;57.1977;48.8361;6.2831;58.0870;50.2474;6.8238;506.1208;491.7856;506.1208;491.7856;506.1208;491.7856;33.5396;2.4505;-26.2633;-31.5291;4.1466;-27.6344;0.1272;-0.1903;0.9735;0.0637;-0.1757;0.9824;00:00:19:05;
699135275;SMP;1;57.1681;48.0453;6.3526;58.1693;50.0930;6.8336;452.8444;488.4895;452.8444;488.4895;452.8444;488.4895;33.5412;2.4508;-26.2638;-31.5280;4.1468;-27.6344;0.1701;-0.1889;0.9672;0.1115;-0.1689;0.9793;00:00:19:06;
699143513;SMP;1;56.9593;47.2850;6.3359;58.0669;49.5250;6.8035;396.6055;488.0288;396.6055;488.0288;396.6055;488.0288;33.5441;2.4520;-26.2662;-31.5261;4.1464;-27.6345;0.2155;-0.1904;0.9578;0.1597;-0.1631;0.9736;00:00:19:06;
699151799;SMP;1;56.9219;46.2702;6.3317;58.0595;48.8026;6.7483;342.2009;492.8619;342.2009;492.8619;342.2009;492.8619;33.5491;2.4545;-26.2721;-31.5207;4.1418;-27.6334;0.2549;-0.1942;0.9473;0.2088;-0.1634;0.9642;00:00:19:06;
699160108;SMP;1;56.6998;45.7439;6.4821;57.9680;48.6103;6.7129;297.8918;498.4003;297.8918;498.4003;297.8918;498.4003;33.5653;2.4711;-26.2962;-31.5101;4.1244;-27.6268;0.2857;-0.1974;0.9378;0.2479;-0.1655;0.9545;00:00:19:06;
699168756;SMP;1;56.7839;45.5209;6.4749;58.0858;48.5380;6.7626;278.3206;500.1788;278.3206;500.1788;278.3206;500.1788;33.5761;2.4838;-26.3121;-31.5051;4.1155;-27.6220;0.2991;-0.1986;0.9333;0.2648;-0.1654;0.9500;00:00:19:07;
699176643;SMP;1;56.7627;45.6035;6.4843;57.9435;48.7906;6.7472;277.8643;500.1545;277.8643;500.1545;277.8643;500.1545;33.5875;2.4959;-26.3276;-31.5003;4.1091;-27.6179;0.2998;-0.1974;0.9334;0.2648;-0.1665;0.9498;00:00:19:07;
699184923;SMP;1;56.7279;45.4423;6.4730;57.9570;48.4636;6.7505;278.8429;500.9956;278.8429;500.9956;278.8429;500.9956;33.5985;2.5079;-26.3425;-31.4954;4.1029;-27.6138;0.3003;-0.1973;0.9332;0.2627;-0.1681;0.9501;00:00:19:07;
699193179;SMP;1;56.6739;45.6562;6.4604;57.9196;48.9733;6.7485;278.5194;500.2564;278.5194;500.2564;278.5194;500.2564;33.6094;2.5192;-26.3570;-31.4907;4.0971;-27.6099;0.3006;-0.1962;0.9333;0.2629;-0.1679;0.9501;00:00:19:07;
699201473;SMP;1;56.6008;45.7199;6.4662;57.8370;48.9617;6.7318;278.6136;499.5634;278.6136;499.5634;278.6136;499.5634;33.6213;2.5313;-26.3724;-31.4856;4.0909;-27.6056;0.3009;-0.1950;0.9335;0.2625;-0.1680;0.9502;00:00:19:07;
699209720;SMP;1;56.6929;45.4236;6.2505;57.9541;48.6497;6.7330;278.5485;499.8105;278.5485;499.8105;278.5485;499.8105;33.6227;2.5291;-26.3737;-31.4804;4.0838;-27.6005;0.3014;-0.1950;0.9334;0.2621;-0.1684;0.9502;00:00:19:07;
699218037;SMP;1;56.7257;45.6981;6.2694;57.9009;48.8893;6.7392;278.5524;499.2317;278.5524;499.2317;278.5524;499.2317;33.6244;2.5263;-26.3751;-31.4756;4.0774;-27.5959;0.3019;-0.1943;0.9333;0.2615;-0.1682;0.9504;00:00:19:08;
699226288;SMP;1;56.5967;45.6222;6.2335;57.9677;48.9088;6.7522;278.5572;498.9090;278.5572;498.9090;278.5572;498.9090;33.6266;2.5226;-26.3767;-31.4715;4.0719;-27.5920;0.3019;-0.1938;0.9334;0.2615;-0.1682;0.9504;00:00:19:08;
699234538;SMP;1;56.5422;45.6792;6.4511;57.7714;48.8270;6.7094;279.3206;498.4995;279.3206;498.4995;279.3206;498.4995;33.6373;2.5275;-26.3884;-31.4668;4.0652;-27.5872;0.3022;-0.1932;0.9335;0.2600;-0.1681;0.9509;00:00:19:08;
699242865;SMP;1;56.5767;45.7177;6.4348;57.8483;48.8591;6.7292;279.2881;498.3609;279.2881;498.3609;279.2881;498.3609;33.6443;2.5318;-26.3958;-31.4625;4.0589;-27.5826;0.3020;-0.1930;0.9336;0.2603;-0.1681;0.9508;00:00:19:08;
699251149;SMP;1;56.6203;45.6360;6.4551;57.8225;48.8672;6.7187;280.2548;498.5171;280.2548;498.5171;280.2548;498.5171;33.6568;2.5433;-26.4099;-31.4582;4.0527;-27.5779;0.3019;-0.1932;0.9336;0.2589;-0.1683;0.9511;00:00:19:08;
699259640;SMP;1;56.5793;45.6933;6.4585;57.7538;48.7798;6.7075;279.9335;498.0593;279.9335;498.0593;279.9335;498.0593;33.6685;2.5548;-26.4235;-31.4542;4.0463;-27.5728;0.3021;-0.1926;0.9336;0.2592;-0.1680;0.9511;00:00:19:08;
699267677;SMP;1;56.6007;45.6498;6.4503;57.8637;48.8736;6.7180;280.6919;497.9464;280.6919;497.9464;280.6919;497.9464;33.6799;2.5659;-26.4366;-31.4504;4.0400;-27.5676;0.3018;-0.1923;0.9338;0.2583;-0.1682;0.9513;00:00:19:08;
699275961;SMP;1;56.6345;45.7345;6.4511;57.9050;48.6762;6.7207;281.5723;497.4393;281.5723;497.4393;281.5723;497.4393;33.6911;2.5765;-26.4493;-31.4465;4.0334;-27.5622;0.3012;-0.1917;0.9341;0.2575;-0.1681;0.9515;00:00:19:09;
699284220;SMP;1;56.7288;45.6525;6.4624;57.9921;48.8204;6.7481;281.7266;497.0314;281.7266;497.0314;281.7266;497.0314;33.7021;2.5869;-26.4618;-31.4431;4.0279;-27.5580;0.3010;-0.1912;0.9343;0.2575;-0.1679;0.9516;00:00:19:09;
699292513;SMP;1;56.5253;45.6151;6.4299;57.7791;48.7847;6.7147;281.7639;497.2587;281.7639;497.2587;281.7639;497.2587;33.7127;2.5965;-26.4734;-31.4395;4.0223;-27.5539;0.3009;-0.1917;0.9342;0.2575;-0.1678;0.9516;00:00:19:10;
699300751;SMP;1;56.5303;45.6220;6.4391;57.7332;48.7061;6.6988;283.3705;496.0975;283.3705;496.0975;283.3705;496.0975;33.7233;2.6063;-26.4851;-31.4357;4.0158;-27.5489;0.2996;-0.1904;0.9349;0.2563;-0.1674;0.9520;00:00:19:10;
699309048;SMP;1;56.4503;45.6272;6.4105;57.6802;48.6787;6.6999;283.5816;496.2233;283.5816;496.2233;283.5816;496.2233;33.7331;2.6147;-26.4954;-31.4321;4.0096;-27.5442;0.2989;-0.1906;0.9351;0.2568;-0.1674;0.9519;00:00:19:10;
699317312;SMP;1;56.4985;45.7205;6.4303;57.6867;49.0838;6.6990;283.9241;495.6178;283.9241;495.6178;283.9241;495.6178;33.7434;2.6235;-26.5064;-31.4286;4.0036;-27.5397;0.2987;-0.1897;0.9353;0.2564;-0.1673;0.9520;00:00:19:10;
699325646;SMP;1;56.3860;45.6988;6.4056;57.6499;48.9056;6.6968;284.1501;495.7967;284.1501;495.7967;284.1501;495.7967;33.7534;2.6324;-26.5169;-31.4253;3.9979;-27.5354;0.2987;-0.1902;0.9352;0.2560;-0.1671;0.9521;00:00:19:10;
699333893;SMP;1;56.4831;45.6554;6.4282;57.6555;48.9476;6.6902;285.0942;495.0752;285.0942;495.0752;285.0942;495.0752;33.7634;2.6410;-26.5273;-31.4219;3.9918;-27.5308;0.2980;-0.1895;0.9356;0.2553;-0.1667;0.9524;00:00:19:10;
699342150;SMP;1;56.5172;45.6703;6.4236;57.7509;48.9037;6.7094;285.5427;494.7677;285.5427;494.7677;285.5427;494.7677;33.7733;2.6492;-26.5375;-31.4186;3.9861;-27.5265;0.2974;-0.1891;0.9358;0.2552;-0.1667;0.9524;00:00:19:11;
699350453;SMP;1;56.6089;45.5026;6.4148;57.9278;48.7662;6.7226;286.2288;494.7107;286.2288;494.7107;286.2288;494.7107;33.7828;2.6568;-26.5469;-31.4152;3.9802;-27.5221;0.2968;-0.1893;0.9360;0.2547;-0.1664;0.9526;00:00:19:11;
699358724;SMP;1;56.5480;45.5998;6.4148;57.8289;48.8131;6.7232;286.0590;494.5925;286.0590;494.5925;286.0590;494.5925;33.7921;2.6644;-26.5562;-31.4122;3.9754;-27.5183;0.2966;-0.1889;0.9361;0.2552;-0.1667;0.9524;00:00:19:11;
699366992;SMP;1;56.5398;45.5820;6.4208;57.7701;48.7828;6.7107;286.6666;494.1833;286.6666;494.1833;286.6666;494.1833;33.8016;2.6720;-26.5656;-31.4091;3.9705;-27.5144;0.2962;-0.1887;0.9363;0.2547;-0.1663;0.9526;00:00:19:11;
699375247;SMP;1;56.4226;45.5453;6.4114;57.6844;48.7603;6.7130;287.1569;494.2041;287.1569;494.2041;287.1569;494.2041;33.8113;2.6804;-26.5753;-31.4064;3.9666;-27.5112;0.2956;-0.1889;0.9365;0.2545;-0.1662;0.9527;00:00:19:11;
699383544;SMP;1;56.5166;45.4655;6.4156;57.7962;48.3644;6.7188;287.4252;493.7106;287.4252;493.7106;287.4252;493.7106;33.8205;2.6882;-26.5844;-31.4034;3.9626;-27.5077;0.2953;-0.1882;0.9367;0.2544;-0.1660;0.9527;00:00:19:11;
699391820;SMP;1;56.5723;45.4862;6.2097;57.8911;48.3995;6.7335;288.1743;493.3375;288.1743;493.3375;288.1743;493.3375;33.8202;2.6838;-26.5824;-31.4005;3.9588;-27.5044;0.2942;-0.1878;0.9371;0.2543;-0.1660;0.9528;00:00:19:12;
699400142;SMP;1;56.5209;45.5017;6.2059;57.8710;48.4695;6.7216;287.7002;493.4635;287.7002;493.4635;287.7002;493.4635;33.8204;2.6781;-26.5802;-31.3974;3.9546;-27.5006;0.2952;-0.1880;0.9368;0.2541;-0.1659;0.9528;00:00:19:12;
699408364;SMP;1;56.5334;45.5124;6.1858;57.9425;48.4877;6.7372;287.9277;493.1254;287.9277;493.1254;287.9277;493.1254;33.8208;2.6692;-26.5767;-31.3944;3.9505;-27.4971;0.2951;-0.1876;0.9369;0.2539;-0.1657;0.9529;00:00:19:12;
699416636;SMP;1;56.4744;45.3566;6.1384;57.7109;48.4915;6.7075;288.0233;492.8372;288.0233;492.8372;288.0233;492.8372;33.8184;2.6515;-26.5681;-31.3913;3.9463;-27.4936;0.2952;-0.1873;0.9369;0.2535;-0.1656;0.9530;00:00:19:12;
699424912;SMP;1;56.4003;45.4055;5.9827;57.7622;48.4085;6.7248;287.7377;492.6468;287.7377;492.6468;287.7377;492.6468;33.8098;2.6219;-26.5513;-31.3886;3.9432;-27.4907;0.2952;-0.1868;0.9370;0.2540;-0.1657;0.9529;00:00:19:13;
699433282;SMP;1;56.4216;45.2970;5.9980;57.6276;48.3131;6.7004;287.4909;490.9619;287.4909;490.9619;287.4909;490.9619;33.8010;2.5960;-26.5362;-31.3857;3.9398;-27.4876;0.2960;-0.1845;0.9372;0.2536;-0.1653;0.9531;00:00:19:13;
699441483;SMP;1;56.4015;45.4092;6.1101;57.7460;48.4336;6.7063;287.2690;489.9326;287.2690;489.9326;287.2690;489.9326;33.7976;2.5836;-26.5291;-31.3827;3.9357;-27.4841;0.2966;-0.1829;0.9373;0.2533;-0.1652;0.9532;00:00:19:13;
699449763;SMP;1;56.3944;45.3656;6.1237;57.6724;48.5199;6.7037;287.1215;489.7635;287.1215;489.7635;287.1215;489.7635;33.7940;2.5696;-26.5214;-31.3797;3.9319;-27.4807;0.2967;-0.1825;0.9374;0.2534;-0.1653;0.9531;00:00:19:13;
699458014;SMP;1;56.5056;45.4539;6.1393;57.7381;48.6510;6.7095;289.4379;489.3290;289.4379;489.3290;289.4379;489.3290;33.7900;2.5559;-26.5135;-31.3770;3.9281;-27.4774;0.2960;-0.1825;0.9376;0.2505;-0.1647;0.9540;00:00:19:13;
699466312;SMP;1;56.6623;45.9806;6.1947;57.9669;49.0276;6.7589;325.6793;486.6890;325.6793;486.6890;325.6793;486.6890;33.7875;2.5473;-26.5090;-31.3753;3.9253;-27.4757;0.2710;-0.1775;0.9461;0.2187;-0.1685;0.9611;00:00:19:13;
699474620;SMP;1;57.3634;46.7143;6.2943;59.0873;48.9886;6.9237;400.9053;478.2944;400.9053;478.2944;400.9053;478.2944;33.7872;2.5460;-26.5083;-31.3742;3.9238;-27.4758;0.2167;-0.1689;0.9615;0.1511;-0.1686;0.9740;00:00:19:14;
699482870;SMP;1;56.8285;47.0658;6.2880;58.1826;48.9294;6.8736;481.4849;474.4652;481.4849;474.4652;481.4849;474.4652;33.7871;2.5468;-26.5087;-31.3737;3.9255;-27.4785;0.1500;-0.1658;0.9747;0.0827;-0.1697;0.9820;00:00:19:14;
699491140;SMP;1;56.6668;47.5729;6.1350;57.7585;48.9759;6.8299;542.9883;470.9560;542.9883;470.9560;542.9883;470.9560;33.7817;2.5370;-26.5036;-31.3732;3.9290;-27.4837;0.0899;-0.1607;0.9829;0.0374;-0.1711;0.9845;00:00:19:14;
699499518;SMP;1;56.3953;47.7626;6.2241;57.4522;48.9003;6.8121;575.7934;471.0337;575.7934;471.0337;575.7934;471.0337;33.7780;2.5341;-26.5019;-31.3717;3.9357;-27.4934;0.0560;-0.1601;0.9855;0.0145;-0.1727;0.9849;00:00:19:15;
699507686;SMP;1;56.2371;47.9596;6.1919;57.4742;48.9854;6.8028;574.9396;470.3741;574.9396;470.3741;574.9396;470.3741;33.7739;2.5332;-26.5010;-31.3699;3.9422;-27.5023;0.0562;-0.1613;0.9853;0.0157;-0.1704;0.9852;00:00:19:15;
699515978;SMP;1;56.2758;47.9394;6.2000;57.4346;49.1168;6.7979;574.3389;469.9401;574.3389;469.9401;574.3389;469.9401;33.7693;2.5331;-26.5004;-31.3691;3.9492;-27.5107;0.0564;-0.1613;0.9853;0.0166;-0.1696;0.9854;00:00:19:15;
699524252;SMP;1;56.1380;47.8607;6.1607;57.4934;48.9436;6.8001;574.2361;470.1729;574.2361;470.1729;574.2361;470.1729;33.7652;2.5335;-26.4999;-31.3688;3.9562;-27.5182;0.0570;-0.1616;0.9852;0.0161;-0.1697;0.9854;00:00:19:15;
699532542;SMP;1;55.9850;48.0030;6.1712;57.0789;49.1705;6.7534;575.6401;469.4868;575.6401;469.4868;575.6401;469.4868;33.7612;2.5341;-26.4995;-31.3689;3.9631;-27.5252;0.0575;-0.1619;0.9851;0.0132;-0.1683;0.9856;00:00:19:15;
699540876;SMP;1;56.1162;48.0194;6.1744;57.3151;49.1020;6.7814;574.1286;469.3379;574.1286;469.3379;574.1286;469.3379;33.7574;2.5347;-26.4991;-31.3696;3.9699;-27.5321;0.0577;-0.1615;0.9852;0.0156;-0.1683;0.9856;00:00:19:15;
699549108;SMP;1;56.1745;47.8603;6.1807;57.3032;49.0079;6.7710;575.2202;468.8462;575.2202;468.8462;575.2202;468.8462;33.7535;2.5352;-26.4984;-31.3702;3.9757;-27.5382;0.0586;-0.1615;0.9851;0.0128;-0.1676;0.9858;00:00:19:16;
699557351;SMP;1;56.2104;47.8633;6.1750;57.4110;48.9928;6.7898;574.6090;468.7398;574.6090;468.7398;574.6090;468.7398;33.7495;2.5356;-26.4974;-31.3709;3.9818;-27.5443;0.0598;-0.1615;0.9851;0.0127;-0.1673;0.9858;00:00:19:16;
699565652;SMP;1;56.1927;47.9668;6.1654;57.4659;49.1019;6.7949;573.5191;468.3179;573.5191;468.3179;573.5191;468.3179;33.7455;2.5360;-26.4962;-31.3719;3.9881;-27.5504;0.0613;-0.1608;0.9851;0.0131;-0.1673;0.9858;00:00:19:16;
699573881;SMP;1;56.1738;48.1173;6.1738;57.3727;49.3466;6.7823;574.3253;468.0277;574.3253;468.0277;574.3253;468.0277;33.7419;2.5364;-26.4949;-31.3730;3.9942;-27.5562;0.0607;-0.1608;0.9851;0.0123;-0.1669;0.9859;00:00:19:16;
699582214;SMP;1;56.1689;47.8545;6.1635;57.3634;48.9731;6.7683;573.7202;467.6754;573.7202;467.6754;573.7202;467.6754;33.7385;2.5365;-26.4934;-31.3737;3.9990;-27.5604;0.0617;-0.1602;0.9852;0.0123;-0.1668;0.9859;00:00:19:16;
699590463;SMP;1;56.1750;47.8634;6.1636;57.3549;49.1298;6.7667;572.8560;467.0874;572.8560;467.0874;572.8560;467.0874;33.7350;2.5363;-26.4915;-31.3745;4.0036;-27.5641;0.0631;-0.1593;0.9852;0.0124;-0.1667;0.9859;00:00:19:16;
699598716;SMP;1;56.1824;47.9254;6.1754;57.3194;49.0049;6.7514;572.9886;466.8343;572.9886;466.8343;572.9886;466.8343;33.7317;2.5362;-26.4896;-31.3750;4.0073;-27.5670;0.0635;-0.1592;0.9852;0.0117;-0.1664;0.9860;00:00:19:17;
699607008;SMP;1;56.2040;48.0703;6.1621;57.4585;49.0751;6.7690;572.6337;466.3661;572.6337;466.3661;572.6337;466.3661;33.7285;2.5360;-26.4877;-31.3756;4.0107;-27.5696;0.0642;-0.1589;0.9852;0.0117;-0.1658;0.9861;00:00:19:17;
699615291;SMP;1;56.2160;48.0676;6.1754;57.3065;49.3061;6.7653;572.1890;466.3271;572.1890;466.3271;572.1890;466.3271;33.7253;2.5355;-26.4854;-31.3765;4.0148;-27.5729;0.0649;-0.1588;0.9852;0.0118;-0.1658;0.9861;00:00:19:17;
699623549;SMP;1;56.2174;47.9828;6.1664;57.4040;49.0372;6.7762;572.2249;466.0200;572.2249;466.0200;572.2249;466.0200;33.7222;2.5351;-26.4831;-31.3777;4.0193;-27.5766;0.0649;-0.1587;0.9852;0.0117;-0.1654;0.9862;00:00:19:17;
699631842;SMP;1;56.2683;48.0236;6.1762;57.4113;49.1327;6.7705;571.9596;466.1437;571.9596;466.1437;571.9596;466.1437;33.7191;2.5345;-26.4807;-31.3789;4.0236;-27.5801;0.0654;-0.1588;0.9851;0.0116;-0.1655;0.9861;00:00:19:18;
699640173;SMP;1;56.1959;48.1114;6.1561;57.4521;49.3284;6.7810;571.6869;465.9948;571.6869;465.9948;571.6869;465.9948;33.7163;2.5340;-26.4783;-31.3804;4.0280;-27.5836;0.0655;-0.1587;0.9852;0.0120;-0.1654;0.9862;00:00:19:18;
